What does she do on Saturday nights?	Matthew	<img src='Matthew.png' />	[sound:Level-A1-602820950.mp3]	W_a_   d_e_   s_e   d_   o_   S_t_r_a_   <br>n_g_t_?   	O que ela faz aos sábados à noite?	She stays at home and watches movies	John	<img src=John.png />	[sound:Level-A1-544489540.mp3]	S_e   s_a_s   a_   h_m_   a_d   <br>w_t_h_s   m_v_e_   	Ela fica em casa e assiste filmes		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-602820950.mp3	Level-A1-544489540.mp3				
When do you usually have lunch?	Kimberly	<img src='Kimberly.png' />	[sound:Level-A1-671669823.mp3]	W_e_   d_   y_u   u_u_l_y   h_v_   <br>l_n_h?   	Quando vocês geralmente almoçam?	We usually have lunch at noon	Ana	<img src=Ana.png />	[sound:Level-A1-2095452818.mp3]	W_   u_u_l_y   h_v_   l_n_h   a_   <br>n_o_   	Nos geralmente almoçamos ao meio-dia	Para se referir ao "meio-dia" podemos usar "noon" e "midday".	Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present ♚	Level-A1-671669823.mp3	Level-A1-2095452818.mp3				
When does Eva go to school?	Kimberly	<img src='Kimberly.png' />	[sound:Level-A1-1436760800.mp3]	W_e_   d_e_   E_a   g_   t_   s_h_o_?   <br>	Quando a Eva vai para escola?	She goes to school at 1:00 p.m	Ana	<img src=Ana.png />	[sound:Level-A1-2128091304.mp3]	S_e   g_e_   t_   s_h_o_   a_   <br>1_0_   p.m   	Ela vai para escola à 1:00 da tarde		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-1436760800.mp3	Level-A1-2128091304.mp3				
Where does he keep the keys?	Justin	<img src='Justin.png' />	[sound:Level-A1-1476501575.mp3]	W_e_e   d_e_   h_   k_e_   t_e   <br>k_y_?   	Onde ele guarda as chaves?	He keeps the keys in his wardrobe drawers	Kendra	<img src=Kendra.png />	[sound:Level-A1-86185984.mp3]	H_   k_e_s   t_e   k_y_   i_   <br>h_s   w_r_r_b_   d_a_e_s   <br>	Ele guarda as chaves nas gavetas do guarda-roupa dele		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-1476501575.mp3	Level-A1-86185984.mp3				
Does your mother cook every day?	Salli	<img src='Salli.png' />	[sound:Level-A1-441528772.mp3]	D_e_   y_u_   m_t_e_   c_o_   e_e_y   <br>d_y?   	Sua mãe cozinha todos os dias?	No, she doesn't. She only cooks when I'm not at home	Ana	<img src=Ana.png />	[sound:Level-A1-30354374.mp3]	N_,   s_e   d_e_n't.   S_e   o_l_   <br>c_o_s   w_e_   I'm   <br>n_t   a_   h_m_   	Não, ela não cozinha. Ela só cozinha quando eu não estou em casa		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-441528772.mp3	Level-A1-30354374.mp3				
Do you check your e-mail every day?	Salli	<img src='Salli.png' />	[sound:Level-A1-403480657.mp3]	D_   y_u   c_e_k   y_u_   e-m_i_   <br>e_e_y   d_y?   	Você checa seu e-mail todos os dias?	Yes, I do	John	<img src=John.png />	[sound:Level-A1-1415944178.mp3]	Y_s,   I   d_   	Sim, eu checo		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-403480657.mp3	Level-A1-1415944178.mp3				
Does John work out?	Kimberly	<img src='Kimberly.png' />	[sound:Level-A1-482140133.mp3]	D_e_   J_h_   w_r_   o_t?   	O John malha?	Yes, he does. He works out three times a week	Eva	<img src=Eva.png />	[sound:Level-A1-778592735.mp3]	Y_s,   h_   d_e_.   H_   w_r_s   <br>o_t   t_r_e   t_m_s   a   <br>w_e_   	Sim, ele malha. Ele malha três vezes por semana		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present ♚	Level-A1-482140133.mp3	Level-A1-778592735.mp3				
Do they swim every Friday?	Kendra	<img src='Kendra.png' />	[sound:Level-A1-1863872091.mp3]	D_   t_e_   s_i_   e_e_y   F_i_a_?   <br>	Eles nadam todos as sextas-feiras?	Yes, they do. They like swimming	Salli	<img src=Salli.png />	[sound:Level-A1-933656829.mp3]	Y_s,   t_e_   d_.   T_e_   l_k_   <br>s_i_m_n_   	Sim, eles nadam. Eles gostam de nadar		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-1863872091.mp3	Level-A1-933656829.mp3				
He cooks a delicious lasagna!	Eva	<img src='Eva.png' />	[sound:Level-A1-1277508168.mp3]	H_   c_o_s   a   d_l_c_o_s   l_s_g_a!   <br>	Ele faz uma lasanha deliciosa!	Really? I want to try it	Matthew	<img src=Matthew.png />	[sound:Level-A1-1618367438.mp3]	R_a_l_?   I   w_n_   t_   t_y   <br>i_   	Sério? Eu quero provar		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present ♚	Level-A1-1277508168.mp3	Level-A1-1618367438.mp3				
She runs on Mondays and Thurdays from 7:00 p.m. to 8:00 p.m	Matthew	<img src='Matthew.png' />	[sound:Level-A1-638583409.mp3]	S_e   r_n_   o_   M_n_a_s   a_d   <br>T_u_d_y_   f_o_   7_0_   <br>p.m.   t_   8_0_   p.m   	Ela corre às segundas e quintas das 7:00 às 8:00 da noite	Do you run with her?	John	<img src=John.png />	[sound:Level-A1-109810372.mp3]	D_   y_u   r_n   w_t_   h_r?   <br>	Você corre com ela?		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-638583409.mp3	Level-A1-109810372.mp3				
Eva organizes her bedroom every day	Ana	<img src='Ana.png' />	[sound:Level-A1-317521676.mp3]	E_a   o_g_n_z_s   h_r   b_d_o_m   <br>e_e_y   d_y   	A Eva arruma o quarto dela todos os dias	That's so cute!	Salli	<img src=Salli.png />	[sound:Level-A1-1710269580.mp3]	T_a_'_   s_   c_t_!   	Isso é tão fofo!		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-317521676.mp3	Level-A1-1710269580.mp3				
What do you do on Saturday mornings?	Salli	<img src='Salli.png' />	[sound:Level-A1-1902074570.mp3]	W_a_   d_   y_u   d_   o_   S_t_r_a_   <br>m_r_i_g_?   	O que você faz nas manhãs de sábado?	I wake up early and read a book	Kendra	<img src=Kendra.png />	[sound:Level-A1-8713107.mp3]	I   w_k_   u_   e_r_y   a_d   r_a_   <br>a   b_o_   	Eu acordo cedo e leio um livro		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-1902074570.mp3	Level-A1-8713107.mp3				
What's your routine like?	Matthew	<img src='Matthew.png' />	[sound:Level-A1-1444448873.mp3]	W_a_'_   y_u_   r_u_i_e   l_k_?   <br>	Como é a sua rotina?	I wake up at 7:00 a.m., have breakfast, brush my teeth, take a shower and go to work. I come home from work at 6:00 p.m., cook dinner, watch TV and go to bed	Kendra	<img src=Kendra.png />	[sound:Level-A1-2021756120.mp3]	I   w_k_   u_   a_   7_0_   a.m.,   <br>h_v_   b_e_k_a_t,   b_u_h   <br>m_   t_e_h,   t_k_   a   <br>s_o_e_   a_d   g_   t_   w_r_.   I   c_m_   h_m_   f_o_   w_r_   a_   6_0_   p.m.,   c_o_   d_n_e_,   w_t_h   T_   a_d   g_   t_   b_d   	Eu acordo às 7:00 da manhã, tomo café da manhã, escovo os dentes, tomo banho e vou trabalhar. Eu volto para casa do trabalho às 6:00 da tarde, faço o jantar, assisto televisão e vou para a cama		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present ♚	Level-A1-1444448873.mp3	Level-A1-2021756120.mp3				
What's his routine like?	Salli	<img src='Salli.png' />	[sound:Level-A1-1133930697.mp3]	W_a_'_   h_s   r_u_i_e   l_k_?   <br>	Como é a rotina dele?	He wakes up at 6:30 a.m., has breakfast, brushes his teeth and goes to school. He has lunch at school. He plays soccer at 3:00 p.m. and does his homework from 5:00 p.m. to 6:00 p.m. He gets home, takes a shower and has dinner	Ana	<img src=Ana.png />	[sound:Level-A1-297623159.mp3]	H_   w_k_s   u_   a_   6_3_   a.m.,   <br>h_s   b_e_k_a_t,   <br>b_u_h_s   h_s   t_e_h   a_d   <br>g_e_   t_   s_h_o_.   H_   h_s   l_n_h   a_   s_h_o_.   H_   p_a_s   s_c_e_   a_   3_0_   p.m.   a_d   d_e_   h_s   h_m_w_r_   f_o_   5_0_   p.m.   t_   6_0_   p.m.   H_   g_t_   h_m_,   t_k_s   a   s_o_e_   a_d   h_s   d_n_e_   	Ele acorda às 6:30 da manhã, escova seus dentes e vai para escola. Ele almoça na escola. Ele joga futebol às 3:00 da tarde e faz seu dever de casa das 5:00 às 6:00 da tarde. Ele chega em casa, toma banho e janta		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present ♚	Level-A1-1133930697.mp3	Level-A1-297623159.mp3				
What does Kimberly do on Tuesday afternoons?	John	<img src='John.png' />	[sound:Level-A1-763569780.mp3]	W_a_   d_e_   K_m_e_l_   d_   o_   <br>T_e_d_y   a_t_r_o_n_?   <br>	O que a Kimberly faz às tardes de terça-feira?	She takes care of Eva	Ana	<img src=Ana.png />	[sound:Level-A1-237240766.mp3]	S_e   t_k_s   c_r_   o_   E_a   <br>	Ela cuida da Eva		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-763569780.mp3	Level-A1-237240766.mp3				
What do they do on Sundays?	Matthew	<img src='Matthew.png' />	[sound:Level-A1-2085170015.mp3]	W_a_   d_   t_e_   d_   o_   S_n_a_s?   <br>	O que eles fazem aos domingos?	They usually visit John's family	Kimberly	<img src=Kimberly.png />	[sound:Level-A1-1073995932.mp3]	T_e_   u_u_l_y   v_s_t   J_h_'_   <br>f_m_l_   	Eles geralmente visitam a família do John		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥10-Everyday-Life ⚑Simple-Present 	Level-A1-2085170015.mp3	Level-A1-1073995932.mp3				
Where do you live?	Ana	<img src='Ana.png' />	[sound:Level-A1-866681942.mp3]	W_e_e   d_   y_u   l_v_?   	Onde você mora?	I live in a house	Matthew	<img src=Matthew.png />	[sound:Level-A1-1314208291.mp3]	I   l_v_   i_   a   h_u_e   	Eu moro em uma casa		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-866681942.mp3	Level-A1-1314208291.mp3				
Where does she live?	Eva	<img src='Eva.png' />	[sound:Level-A1-1013249371.mp3]	W_e_e   d_e_   s_e   l_v_?   	Onde ela mora?	She lives in an apartment	Ana	<img src=Ana.png />	[sound:Level-A1-2120641987.mp3]	S_e   l_v_s   i_   a_   a_a_t_e_t   <br>	Ela mora em um apartamento		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1013249371.mp3	Level-A1-2120641987.mp3				
What's your apartment like?	Kendra	<img src='Kendra.png' />	[sound:Level-A1-1722208254.mp3]	W_a_'_   y_u_   a_a_t_e_t   l_k_?   <br>	Como é o seu apartamento?	It's a medium-sized apartment with a beautiful view	Salli	<img src=Salli.png />	[sound:Level-A1-2112008823.mp3]	I_'_   a   m_d_u_-_i_e_   a_a_t_e_t   <br>w_t_   a   b_a_t_f_l   <br>v_e_   	É um apartamento de tamanho médio com uma vista linda		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1722208254.mp3	Level-A1-2112008823.mp3				
Who do you live with?	Kendra	<img src='Kendra.png' />	[sound:Level-A1-1662204582.mp3]	W_o   d_   y_u   l_v_   w_t_?   <br>	Com quem você mora?	I live alone	Salli	<img src=Salli.png />	[sound:Level-A1-1330129817.mp3]	I   l_v_   a_o_e   	Eu moro sozinha		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1662204582.mp3	Level-A1-1330129817.mp3				
Who does he live with?	Kimberly	<img src='Kimberly.png' />	[sound:Level-A1-1429455536.mp3]	W_o   d_e_   h_   l_v_   w_t_?   <br>	Com quem ele mora?	He lives with his parents	Kendra	<img src=Kendra.png />	[sound:Level-A1-2025872258.mp3]	H_   l_v_s   w_t_   h_s   p_r_n_s   <br>	Ele mora com os pais dele		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1429455536.mp3	Level-A1-2025872258.mp3				
Do you live downtown?	Ana	<img src='Ana.png' />	[sound:Level-A1-931790631.mp3]	D_   y_u   l_v_   d_w_t_w_?   	Você mora no centro?	No, I don't. I live near the university	Salli	<img src=Salli.png />	[sound:Level-A1-679958317.mp3]	N_,   I   d_n't.   I   l_v_   n_a_   <br>t_e   u_i_e_s_t_   	Não, não moro. Eu moro perto da universidade		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-931790631.mp3	Level-A1-679958317.mp3				
Does your house have a garden?	Matthew	<img src='Matthew.png' />	[sound:Level-A1-1281115105.mp3]	D_e_   y_u_   h_u_e   h_v_   a   <br>g_r_e_?   	Sua casa tem um jardim?	Yes, it does and it's big	Ana	<img src=Ana.png />	[sound:Level-A1-1736206201.mp3]	Y_s,   i_   d_e_   a_d   i_'_   <br>b_g   	Sim, tem e é grande		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1281115105.mp3	Level-A1-1736206201.mp3				
Does Eva have her own bedroom?	Salli	<img src='Salli.png' />	[sound:Level-A1-1706028956.mp3]	D_e_   E_a   h_v_   h_r   o_n   <br>b_d_o_m?   	A Eva tem seu próprio quarto?	Yes, she does and it's pink	John	<img src=John.png />	[sound:Level-A1-1329317263.mp3]	Y_s,   s_e   d_e_   a_d   i_'_   <br>p_n_   	Sim, ela tem e é rosa		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1706028956.mp3	Level-A1-1329317263.mp3				
How many bathrooms does your house have?	Matthew	<img src='Matthew.png' />	[sound:Level-A1-1243027253.mp3]	H_w   m_n_   b_t_r_o_s   d_e_   <br>y_u_   h_u_e   h_v_?   	Quantos banheiros sua casa tem?	My house has two bathrooms	Kimberly	<img src=Kimberly.png />	[sound:Level-A1-924693628.mp3]	M_   h_u_e   h_s   t_o   b_t_r_o_s   <br>	Minha casa tem dois banheiros		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1243027253.mp3	Level-A1-924693628.mp3				
Is her apartment spacious?	John	<img src='John.png' />	[sound:Level-A1-986036680.mp3]	I_   h_r   a_a_t_e_t   s_a_i_u_?   <br>	O apartamento dela é espaçoso?	No, it's not	Ana	<img src=Ana.png />	[sound:Level-A1-2034282349.mp3]	N_,   i_'_   n_t   	Não, não é		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-986036680.mp3	Level-A1-2034282349.mp3				
Is your house small?	Matthew	<img src='Matthew.png' />	[sound:Level-A1-740086027.mp3]	I_   y_u_   h_u_e   s_a_l?   	Sua casa é pequena?	Yes, it is	Kendra	<img src=Kendra.png />	[sound:Level-A1-73721539.mp3]	Y_s,   i_   i_   	Sim, é		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-740086027.mp3	Level-A1-73721539.mp3				
What is there in your bedroom?	Justin	<img src='Justin.png' />	[sound:Level-A1-434631780.mp3]	W_a_   i_   t_e_e   i_   y_u_   <br>b_d_o_m?   	O que tem no seu quarto?	There's a bed, a wardrobe and there are two chairs and curtains	Salli	<img src=Salli.png />	[sound:Level-A1-1363916259.mp3]	T_e_e's   a   b_d,   a   w_r_r_b_   <br>a_d   t_e_e   a_e   t_o   <br>c_a_r_   a_d   c_r_a_n_   <br>	Tem uma cama, um guarda-roupa e tem duas cadeiras e cortinas		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-434631780.mp3	Level-A1-1363916259.mp3				
What is there in Ana's kitchen?	Kendra	<img src='Kendra.png' />	[sound:Level-A1-1062091777.mp3]	W_a_   i_   t_e_e   i_   A_a's   <br>k_t_h_n?   	O que tem na cozinha da Ana?	There's a table, a fridge, a microwave oven and a stove and there are cupboards and some chairs	Kimberly	<img src=Kimberly.png />	[sound:Level-A1-983970416.mp3]	T_e_e's   a   t_b_e,   a   f_i_g_,   <br>a   m_c_o_a_e   o_e_   <br>a_d   a   s_o_e   a_d   t_e_e   <br>a_e   c_p_o_r_s   a_d   s_m_   c_a_r_   	Tem uma mesa, uma geladeira, um micro-ondas e um fogão e tem armários e algumas cadeiras		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1062091777.mp3	Level-A1-983970416.mp3				
What is there in her living room?	Kendra	<img src='Kendra.png' />	[sound:Level-A1-66637602.mp3]	W_a_   i_   t_e_e   i_   h_r   <br>l_v_n_   r_o_?   	O que tem na sala de estar dela?	There's a TV, a sofa and a coffee table and there are two rugs	Ana	<img src=Ana.png />	[sound:Level-A1-1560919777.mp3]	T_e_e's   a   T_,   a   s_f_   <br>a_d   a   c_f_e_   t_b_e   <br>a_d   t_e_e   a_e   t_o   r_g_   <br>	Tem uma TV, um sofá e uma mesa de centro e tem dois tapetes		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-66637602.mp3	Level-A1-1560919777.mp3				
Is there a bookshelf in your bedroom?	Eva	<img src='Eva.png' />	[sound:Level-A1-320181227.mp3]	I_   t_e_e   a   b_o_s_e_f   i_   <br>y_u_   b_d_o_m?   	Tem uma estante no seu quarto?	Yes, there is	Matthew	<img src=Matthew.png />	[sound:Level-A1-332972485.mp3]	Y_s,   t_e_e   i_   	Sim, tem		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-320181227.mp3	Level-A1-332972485.mp3				
Is there a mirror in his bathroom?	Kendra	<img src='Kendra.png' />	[sound:Level-A1-1204340233.mp3]	I_   t_e_e   a   m_r_o_   i_   <br>h_s   b_t_r_o_?   	Tem um espelho no banheiro dele?	Yes, there are two	John	<img src=John.png />	[sound:Level-A1-111459988.mp3]	Y_s,   t_e_e   a_e   t_o   	Sim, tem dois		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1204340233.mp3	Level-A1-111459988.mp3				
Is there a desk in your bedroom?	Justin	<img src='Justin.png' />	[sound:Level-A1-126602684.mp3]	I_   t_e_e   a   d_s_   i_   y_u_   <br>b_d_o_m?   	Tem uma mesa no seu quarto?	No, there isn't	Matthew	<img src=Matthew.png />	[sound:Level-A1-1028162150.mp3]	N_,   t_e_e   i_n't   	Não, não tem	"Desk" é o tipo de mesa usada em escritórios e escolas	Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-126602684.mp3	Level-A1-1028162150.mp3				
Are there cushions in your living room?	Eva	<img src='Eva.png' />	[sound:Level-A1-1362490891.mp3]	A_e   t_e_e   c_s_i_n_   i_   y_u_   <br>l_v_n_   r_o_?   	Tem almofadas na sua sala de estar?	Yes, there are many	Salli	<img src=Salli.png />	[sound:Level-A1-1167007879.mp3]	Y_s,   t_e_e   a_e   m_n_   	Sim, tem muitas		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1362490891.mp3	Level-A1-1167007879.mp3				
Are there pictures in your dining room?	Eva	<img src='Eva.png' />	[sound:Level-A1-1445177630.mp3]	A_e   t_e_e   p_c_u_e_   i_   y_u_   <br>d_n_n_   r_o_?   	Tem fotos na sua sala de jantar?	No, there aren't	Matthew	<img src=Matthew.png />	[sound:Level-A1-2038414466.mp3]	N_,   t_e_e   a_e_'_   	Não, não tem		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-1445177630.mp3	Level-A1-2038414466.mp3				
Do they like their house?	John	<img src='John.png' />	[sound:Level-A1-511267040.mp3]	D_   t_e_   l_k_   t_e_r   h_u_e?   <br>	Eles gostam da casa deles?	Yes, they do	Kimberly	<img src=Kimberly.png />	[sound:Level-A1-564547637.mp3]	Y_s,   t_e_   d_   	Sim, eles gostam		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-511267040.mp3	Level-A1-564547637.mp3				
What's your house like?	Salli	<img src='Salli.png' />	[sound:Level-A1-249292528.mp3]	W_a_'_   y_u_   h_u_e   l_k_?   <br>	Como é a sua casa?	It's big. There are three bedrooms and two bathrooms. There's a dining room, a big living room, a garden, a yard and a garage. There's also a swimming pool	Ana	<img src=Ana.png />	[sound:Level-A1-937352513.mp3]	I_'_   b_g.   T_e_e   a_e   t_r_e   <br>b_d_o_m_   a_d   t_o   <br>b_t_r_o_s.   T_e_e's   a   d_n_n_   <br>r_o_,   a   b_g   l_v_n_   r_o_,   a   g_r_e_,   a   y_r_   a_d   a   g_r_g_.   T_e_e's   a_s_   a   s_i_m_n_   p_o_   	É grande. Tem três quartos e dois banheiros. Tem uma sala de jantar, uma sala de estar grande, um jardim, um quintal e uma garagem. Tem também uma piscina		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥11-Describing-the-House  	Level-A1-249292528.mp3	Level-A1-937352513.mp3				
What's her occupation?	Kimberly	<img src='Kimberly.png' />	[sound:Level-A1-932444166.mp3]	W_a_'_   h_r   o_c_p_t_o_?   	Qual é a profissão dela?	She's a nurse	John	<img src=John.png />	[sound:Level-A1-153469713.mp3]	S_e's   a   n_r_e   	Ela é enfermeira		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥12-What-do-you-do? ⚑Simple-Present ♚	Level-A1-932444166.mp3	Level-A1-153469713.mp3				
What's his job?	John	<img src='John.png' />	[sound:Level-A1-679333493.mp3]	W_a_'_   h_s   j_b?   	Qual é o emprego dele?	He's a plumber	Kendra	<img src=Kendra.png />	[sound:Level-A1-1097991676.mp3]	H_'_   a   p_u_b_r   	Ele é encanador		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥12-What-do-you-do? ⚑Simple-Present 	Level-A1-679333493.mp3	Level-A1-1097991676.mp3				
What does she do?	Matthew	<img src='Matthew.png' />	[sound:Level-A1-1977732115.mp3]	W_a_   d_e_   s_e   d_?   	O que ela faz?	She's a doctor	Kendra	<img src=Kendra.png />	[sound:Level-A1-1080653889.mp3]	S_e's   a   d_c_o_   	Ela é médica		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥12-What-do-you-do? ⚑Simple-Present ♚	Level-A1-1977732115.mp3	Level-A1-1080653889.mp3				
What do they do?	Eva	<img src='Eva.png' />	[sound:Level-A1-1127813509.mp3]	W_a_   d_   t_e_   d_?   	O que eles fazem?	They're accountants	Justin	<img src=Justin.png />	[sound:Level-A1-1363947910.mp3]	T_e_'_e   a_c_u_t_n_s   	Eles são contadores		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥12-What-do-you-do? ⚑Simple-Present 	Level-A1-1127813509.mp3	Level-A1-1363947910.mp3				
What does a saleswoman do?	Eva	<img src='Eva.png' />	[sound:Level-A1-1761970628.mp3]	W_a_   d_e_   a   s_l_s_o_a_   <br>d_?   	O que uma vendedora faz?	A saleswoman sells clothes and shoes and helps customers to find what they want	Justin	<img src=Justin.png />	[sound:Level-A1-1147123842.mp3]	A   s_l_s_o_a_   s_l_s   c_o_h_s   <br>a_d   s_o_s   a_d   h_l_s   <br>c_s_o_e_s   t_   f_n_   <br>w_a_   t_e_   w_n_   	Uma vendedora vende roupas e sapatos e ajuda clientes a achar o que eles querem		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥12-What-do-you-do? ⚑Simple-Present 	Level-A1-1761970628.mp3	Level-A1-1147123842.mp3				
What does an architect do?	Eva	<img src='Eva.png' />	[sound:Level-A1-1550081009.mp3]	W_a_   d_e_   a_   a_c_i_e_t   <br>d_?   	O que um arquiteto faz?	An archictect designs houses and buildings	John	<img src=John.png />	[sound:Level-A1-22122330.mp3]	A_   a_c_i_t_c_   d_s_g_s   h_u_e_   <br>a_d   b_i_d_n_s   	Um arquiteto projeta casas e prédios		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥12-What-do-you-do? ⚑Simple-Present 	Level-A1-1550081009.mp3	Level-A1-22122330.mp3				
What does a nurse do?	Justin	<img src='Justin.png' />	[sound:Level-A1-1959786646.mp3]	W_a_   d_e_   a   n_r_e   d_?   <br>	O que uma enfermeira faz?	A nurse takes care of people with health problems	Kimberly	<img src=Kimberly.png />	[sound:Level-A1-1706375890.mp3]	A   n_r_e   t_k_s   c_r_   o_   <br>p_o_l_   w_t_   h_a_t_   <br>p_o_l_m_   	Uma enfermeira cuida de pessoas com problemas de saúde		Complete abaixo em inglês:		<img src="Tag.png">	<img src="3xwiser.png">	<img src="talk.png">	➤Level-A1 ♥12-What-do-you-do? ⚑Simple-Present ♚	Level-A1-1959786646.mp3	Level-A1-1706375890.mp3				
